LJ003-0235|even to prisoners almost in nakedness, and as a special charitable gift. Extortion was practiced right and left.|even to prisoners almost in nakedness, and as a special charitable gift. Extortion was practiced right and left.;;;;
LJ003-0236|Garnish continued to be demanded long after it had disappeared in other and better-regulated prisons.|Garnish continued to be demanded long after it had disappeared in other and better-regulated prisons.;;;;
LJ003-0237|The fees on reception and discharge must be deemed exorbitant, when it is remembered the impoverished class who usually crowded the jail;|The fees on reception and discharge must be deemed exorbitant, when it is remembered the impoverished class who usually crowded the jail;;;
LJ003-0238|and they were exacted to relieve a rich corporation from paying for the maintenance of their own prison.|and they were exacted to relieve a rich corporation from paying for the maintenance of their own prison.;;;;
LJ003-0239|This imposition of fees left prisoners destitute on their discharge, without funds to support them in their first struggle to recommence life,|This imposition of fees left prisoners destitute on their discharge, without funds to support them in their first struggle to recommence life,;;;;
LJ003-0240|with ruined character, bad habits, and often bad health contracted in the jail.|with ruined character, bad habits, and often bad health contracted in the jail.;;;;
LJ003-0241|A further and a more iniquitous method of extorting money|A further and a more iniquitous method of extorting money;;;;
LJ003-0242|was still practiced, that of loading newly-arrived prisoners until they paid certain fees.|was still practiced, that of loading newly-arrived prisoners until they paid certain fees.;;;;
LJ003-0243|Ironing was still the rule, not only for the convicted, but for those charged with felonies; only the misdemeanants escaped.|Ironing was still the rule, not only for the convicted, but for those charged with felonies; only the misdemeanants escaped.;;
LJ003-0244|At the commencement of every sessions, such of the untried as had purchased ""easement"" of irons were called up and re-fettered,|At the commencement of every sessions, such of the untried as had purchased ""easement"" of irons were called up and re-fettered,";;;;
LJ003-0245|preparatory to their appearance in the Old Bailey. Irons were seldom removed from the convicted until discharge;|preparatory to their appearance in the Old Bailey. Irons were seldom removed from the convicted until discharge;;;
LJ003-0246|sometimes the wearer was declared medically unfit, or he obtained release by long good conduct,|sometimes the wearer was declared medically unfit, or he obtained release by long good conduct,;;;;
LJ003-0247|or the faithful discharge of some petty office, such as gatesman or captain of a ward.|or the faithful discharge of some petty office, such as gatesman or captain of a ward.;;;;
LJ003-0248|The irons weighed from three to four pounds, but heavier irons, seven or eight pounds' weight,|The irons weighed from three to four pounds, but heavier irons, seven or eight pounds' weight,;;;;
LJ003-0249|were imposed in case of misconduct; and when there had been an attempt at escape,|were imposed in case of misconduct; and when there had been an attempt at escape,;;
LJ003-0250|the culprit was chained down to the floor by running a chain through his irons which prevented him from climbing to the window of his cell.|the culprit was chained down to the floor by running a chain through his irons which prevented him from climbing to the window of his cell.;;;;
LJ003-0251|Among other excuses offered for thus manacling all almost without exception, was that it was the best and safest method|Among other excuses offered for thus manacling all almost without exception, was that it was the best and safest method;;;;
LJ003-0252|of distinguishing a prisoner from a stranger and temporary visitor.|of distinguishing a prisoner from a stranger and temporary visitor.;;;;
LJ003-0253|Clothes or prison uniform would not have served the purpose, for a disguise can be rapidly and secretly put on,|Clothes or prison uniform would not have served the purpose, for a disguise can be rapidly and secretly put on,;;;;
LJ003-0254|whereas irons cannot well be exchanged without loss of time and attracting much attention.|whereas irons cannot well be exchanged without loss of time and attracting much attention.;;;;
LJ003-0255|The unchecked admission of crowds of visitors to the felons' as well as the debtors' side was another unmixed evil.|The unchecked admission of crowds of visitors to the felons' as well as the debtors' side was another unmixed evil.;;;;
LJ003-0256|By this means spirits, otherwise unattainable and strictly prohibited, were smuggled into the jail.|By this means spirits, otherwise unattainable and strictly prohibited, were smuggled into the jail.;;;;
LJ003-0257|Searches were made certainly, but they were too often superficial, or they might be evaded by a trifling bribe.|Searches were made certainly, but they were too often superficial, or they might be evaded by a trifling bribe.;;;;
LJ003-0258|Hence the frequent cases of drunkenness, of which no notice was taken, unless people grew riotous in their cups|Hence the frequent cases of drunkenness, of which no notice was taken, unless people grew riotous in their cups;;;;
LJ003-0259|and attracted attention by their disorderly behavior.|and attracted attention by their disorderly behavior.;;;;
LJ003-0260|Another frightful consequence of this indiscriminate admission was the influx of numbers of abandoned women,|Another frightful consequence of this indiscriminate admission was the influx of numbers of abandoned women,;;;;
LJ003-0261|only a few of whom had the commendable prudery to pass themselves off as the wives of prisoners.|only a few of whom had the commendable prudery to pass themselves off as the wives of prisoners.;;;;
LJ003-0262|Any reputed, and indeed any real, wife might spend the night in Newgate if she would pay the shilling fee, commonly known as the ""bad money,""|Any reputed, and indeed any real, wife might spend the night in Newgate if she would pay the shilling fee, commonly known as the ""bad money,""";;;;
LJ003-0263|which might have done something towards increasing the prison receipts, had it not been appropriated by the turnkey who winked at this evasion of the rules.|which might have done something towards increasing the prison receipts, had it not been appropriated by the turnkey who winked at this evasion of the rules.;;;;
LJ003-0264|Among the daily visitors were members of the criminal classes still at large,|Among the daily visitors were members of the criminal classes still at large,;;;;
LJ003-0265|the thieves and burglars who carried on the active business of their profession, from which their confederates were temporarily debarred.|the thieves and burglars who carried on the active business of their profession, from which their confederates were temporarily debarred.;;;;
LJ003-0266|One notorious character, while a prisoner awaiting transfer to the hulks,|One notorious character, while a prisoner awaiting transfer to the hulks,;;;;
LJ003-0267|kept open house, so to speak, and entertained daily within the walls a select party of the most noted thieves in London.|kept open house, so to speak, and entertained daily within the walls a select party of the most noted thieves in London.;;;;
LJ003-0268|This delectable society enticed into their set a clerk who had been imprisoned for fraud,|This delectable society enticed into their set a clerk who had been imprisoned for fraud,;;;;
LJ003-0269|and offered him half the booty if he would give full information as to the transactions and correspondence of his late employers.|and offered him half the booty if he would give full information as to the transactions and correspondence of his late employers.;;;;
LJ003-0270|Owing to the facility of intercourse between inside and outside, many crimes were doubtless hatched in Newgate.|Owing to the facility of intercourse between inside and outside, many crimes were doubtless hatched in Newgate.;;;;
LJ003-0271|Some of the worst and most extensive burglaries were planned there.|Some of the worst and most extensive burglaries were planned there.;;;;
LJ003-0273|""I believe,"" says Mr. Bennet in the letter already largely quoted,|""I believe,"" says Mr. Bennet in the letter already largely quoted,";;;;
LJ003-0274|""that there is no place in the metropolis where more crimes are projected or where stolen property is more secreted than in Newgate.""|""that there is no place in the metropolis where more crimes are projected or where stolen property is more secreted than in Newgate.""";;;;
LJ003-0275|These malpractices were fostered by the absence of all supervision and the generally unbroken idleness.|These malpractices were fostered by the absence of all supervision and the generally unbroken idleness.;;;;
LJ003-0276|Although attempted partially at Bridewell, and more systematically at the new Millbank penitentiary,|Although attempted partially at Bridewell, and more systematically at the new Millbank penitentiary,;;;;
LJ003-0277|but just open (1816), the regular employment of prisoners had never yet been accepted as a principle in the metropolitan prisons.|but just open (eighteen sixteen), the regular employment of prisoners had never yet been accepted as a principle in the metropolitan prisons.;;;;
LJ003-0278|Insuperable difficulties were still supposed to stand in the way of any general employment of prisoners at their trades.|Insuperable difficulties were still supposed to stand in the way of any general employment of prisoners at their trades.;;;;
LJ003-0279|There was fear as to the unrestricted use of tools,|There was fear as to the unrestricted use of tools,;;;;
LJ003-0280|limits of space, the interference of the ill-disposed, who would neither work nor let others do so,|limits of space, the interference of the ill-disposed, who would neither work nor let others do so,;;;;
LJ003-0281|and the danger of losing material, raw or manufactured.|and the danger of losing material, raw or manufactured.;;;;
LJ003-0282|Many years were to elapse before these objections should be fairly met and universally overcome.|Many years were to elapse before these objections should be fairly met and universally overcome.;;;;
LJ003-0283|It was not strange, therefore, that the inmates of Newgate should turn their unoccupied brains and idle hands to all manner of mischief;|It was not strange, therefore, that the inmates of Newgate should turn their unoccupied brains and idle hands to all manner of mischief;;;
LJ003-0284|that when they were not carousing, plotting, or scheming,|that when they were not carousing, plotting, or scheming,;;;;
LJ003-0285|they should gamble with dice or cards, and play at bumble puppy or some other disreputable game of chance.|they should gamble with dice or cards, and play at bumble puppy or some other disreputable game of chance.;;;;
LJ003-0286|The report of the Committee of the House of Commons painted so black a picture of Newgate as then conducted, that the Corporation were roused in very shame|The report of the Committee of the House of Commons painted so black a picture of Newgate as then conducted, that the Corporation were roused in very shame;;;;
LJ003-0287|to undertake some kind of reform.|to undertake some kind of reform.;;;;
LJ003-0288|The above-mentioned report was ordered to be printed upon the 9th May.|The above-mentioned report was ordered to be printed upon the ninth May.;;;;
LJ003-0289|Upon the 29th July the same year,|Upon the twenty-ninth July the same year,;;;;
LJ003-0290|the court of aldermen appointed a committee of its own body, assisted by the town clerk, Mr. Dance, city surveyor, son to the architect of Newgate,|the court of aldermen appointed a committee of its own body, assisted by the town clerk, Mr. Dance, city surveyor, son to the architect of Newgate,;;;;
LJ003-0291|and Mr. Addison, keeper of Newgate, to make a visitation of the jails supposed to be the best managed, including those of Petworth and Gloucester.|and Mr. Addison, keeper of Newgate, to make a visitation of the jails supposed to be the best managed, including those of Petworth and Gloucester.;;;;
LJ003-0292|This committee was to compare allowances, examine rules, and certify as to the condition of prisoners;|This committee was to compare allowances, examine rules, and certify as to the condition of prisoners;;;
LJ003-0293|also to make such proposals as might appear salutary, and calculated to improve Newgate and the rest of the city jails.|also to make such proposals as might appear salutary, and calculated to improve Newgate and the rest of the city jails.;;;;
LJ003-0294|This committee made its report in September the following year, and an excellent report it is, so far as its recommendations are concerned.|This committee made its report in September the following year, and an excellent report it is, so far as its recommendations are concerned.;;;;
LJ003-0295|The committee seems to have fully realized, even at this early date (1815),|The committee seems to have fully realized, even at this early date (eighteen fifteen),;;;;
LJ003-0296|many of the indispensable conditions of a model prison according to modern ideas.|many of the indispensable conditions of a model prison according to modern ideas.;;;;
LJ003-0297|It admitted the paramount necessity|It admitted the paramount necessity;;;;
LJ003-0298|for giving every prisoner a sleeping cell to himself, an amount of enlightenment which is hardly general among European nations at this|for giving every prisoner a sleeping cell to himself, an amount of enlightenment which is hardly general among European nations at this;;;;
LJ003-0299|the latter end of the nineteenth century, several of which still fall far short of our English ideal,|the latter end of the nineteenth century, several of which still fall far short of our English ideal,;;;;
LJ003-0300|that all prisoners should always be in separate cells by night, and those of short sentences by day.|that all prisoners should always be in separate cells by night, and those of short sentences by day.;;;;
LJ003-0301|It recommended day cells or rooms for regular labor, which should be compulsory upon all transports and prisoners sentenced to hard labor,|It recommended day cells or rooms for regular labor, which should be compulsory upon all transports and prisoners sentenced to hard labor,;;;;
LJ003-0302|the work being constant and suitable, with certain hours of relaxation and for food and exercise.|the work being constant and suitable, with certain hours of relaxation and for food and exercise.;;;;
LJ003-0303|The personal cleanliness of all prisoners was to be insisted upon; they should be made to wash at least once a day,|The personal cleanliness of all prisoners was to be insisted upon; they should be made to wash at least once a day,;;
LJ003-0304|with the penalty of forfeiting the day's allowance of food, an increase of which the committee had recommended.|with the penalty of forfeiting the day's allowance of food, an increase of which the committee had recommended.;;;;
LJ003-0305|The provision of more baths was also suggested, and the daily sweeping out of the prison.|The provision of more baths was also suggested, and the daily sweeping out of the prison.;;;;
LJ003-0306|The clothes of prisoners arriving dirty, or in rags, should be fumigated before worn in the jail,|The clothes of prisoners arriving dirty, or in rags, should be fumigated before worn in the jail,;;;;
LJ003-0307|but as yet no suggestion was made to provide prison uniform.|but as yet no suggestion was made to provide prison uniform.;;;;
LJ003-0308|A laundry should be established, and a matron appointed on the female side, where all the prisoners' washing could be performed.|A laundry should be established, and a matron appointed on the female side, where all the prisoners' washing could be performed.;;;;
LJ003-0309|Proper hours for locking and unlocking prisoners should be insisted upon;|Proper hours for locking and unlocking prisoners should be insisted upon;;;
LJ003-0310|a bell should give notice thereof, and of meal-hours, working-hours, or of escapes.|a bell should give notice thereof, and of meal-hours, working-hours, or of escapes.;;;;
LJ003-0311|The committee took upon itself to lay down stringent rules for the discipline of the prison.|The committee took upon itself to lay down stringent rules for the discipline of the prison.;;;;
LJ003-0312|The jailer should be required to visit every part and see every prisoner daily; the chaplain should perform service, visit the sick,|The jailer should be required to visit every part and see every prisoner daily; the chaplain should perform service, visit the sick,;;
LJ003-0313|instruct the prisoners, quote, give spiritual advice and administer religious consolation, end quote. to all who might need them;|instruct the prisoners, quote, give spiritual advice and administer religious consolation, end quote. to all who might need them;;;
LJ003-0314|the surgeon should see all prisoners, whether ill or well, once a week, and take general charge of the infirmaries.|the surgeon should see all prisoners, whether ill or well, once a week, and take general charge of the infirmaries.;;;;
LJ003-0315|All three, governor, chaplain, and surgeon, should keep journals, which should be inspected periodically by the visiting magistrates.|All three, governor, chaplain, and surgeon, should keep journals, which should be inspected periodically by the visiting magistrates.;;;;
LJ003-0316|It should be peremptorily forbidden to the keeper or any officer to make a pecuniary profit out of the supplies of food, fuel, or other necessaries.|It should be peremptorily forbidden to the keeper or any officer to make a pecuniary profit out of the supplies of food, fuel, or other necessaries.;;;;
LJ003-0317|No prisoner should be allowed to obtain superior accommodation on the payment of any fees. Fees indeed should be generally abolished, garnish also.|No prisoner should be allowed to obtain superior accommodation on the payment of any fees. Fees indeed should be generally abolished, garnish also.;;;;
LJ003-0318|No prisoners should in future be ironed, except in cases of misconduct,|No prisoners should in future be ironed, except in cases of misconduct,;;;;
LJ003-0319|provided only that their security was not jeopardized, and dependent upon the enforcement of another new rule,|provided only that their security was not jeopardized, and dependent upon the enforcement of another new rule,;;;;
LJ003-0320|which recommended restrictions upon the number of visitors admitted.|which recommended restrictions upon the number of visitors admitted.;;;;
LJ003-0321|No wine or beer should be in future admitted into or sold in the jail,|No wine or beer should be in future admitted into or sold in the jail,;;;;
LJ003-0322|except for the use of the debtors, or as medical comforts for the infirmary.|except for the use of the debtors, or as medical comforts for the infirmary.;;;;
LJ003-0323|Drunkenness, if it ever occurred, should be visited with severe punishment;|Drunkenness, if it ever occurred, should be visited with severe punishment;;;
LJ003-0324|gaming of all sorts should be peremptorily forbidden under heavy pains and penalties.|gaming of all sorts should be peremptorily forbidden under heavy pains and penalties.;;;;
LJ003-0325|The feelings of the condemned prisoners should no longer be outraged by their exposure in the chapel, and the chapel should be rearranged,|The feelings of the condemned prisoners should no longer be outraged by their exposure in the chapel, and the chapel should be rearranged,;;;;
LJ003-0326|so that the various classes might be seated separately, and so as not to see each other.|so that the various classes might be seated separately, and so as not to see each other.;;;;
LJ003-0327|It will hardly be denied that these proposals went to the root of the matter.|It will hardly be denied that these proposals went to the root of the matter.;;;;
LJ003-0328|Had they been accepted in their entirety, little fault could in future have been found with the managers of Newgate.|Had they been accepted in their entirety, little fault could in future have been found with the managers of Newgate.;;;;
LJ003-0329|In common justice to them, it must be admitted that immediate effect was given to all that could be easily carried out.|In common justice to them, it must be admitted that immediate effect was given to all that could be easily carried out.;;;;
LJ003-0330|The state side ceased to exist, and the female prisoners thus regained the space of which their quadrangle had been robbed.|The state side ceased to exist, and the female prisoners thus regained the space of which their quadrangle had been robbed.;;;;
LJ003-0331|The privileges of the master's side also disappeared; fees were nominally abolished, and garnish was scotched, although not yet killed outright.|The privileges of the master's side also disappeared; fees were nominally abolished, and garnish was scotched, although not yet killed outright.;;
LJ003-0332|A certain number of bedsteads were provided, and there was a slight increase in the ration of bread.|A certain number of bedsteads were provided, and there was a slight increase in the ration of bread.;;;;
LJ003-0333|But here the recommendations touched at once upon the delicate subject of expense, and it is clear that the committee hesitated on this score.|But here the recommendations touched at once upon the delicate subject of expense, and it is clear that the committee hesitated on this score.;;;;
LJ003-0334|It made this too the excuse for begging the most important issue of the whole question.|It made this too the excuse for begging the most important issue of the whole question.;;;;
LJ003-0335|The committee did not deny the superior advantages offered by such prisons as Gloucester and Petworth,|The committee did not deny the superior advantages offered by such prisons as Gloucester and Petworth,;;;;
LJ003-0336|but it at once deprecated the idea that the city could follow the laudable example thus set in the provinces. Quote,|but it at once deprecated the idea that the city could follow the laudable example thus set in the provinces. Quote,;;;;
LJ003-0337|Were a metropolitan prison erected on the same lines, with all the space not only for air and exercise, but for day rooms and sleeping cells|Were a metropolitan prison erected on the same lines, with all the space not only for air and exercise, but for day rooms and sleeping cells;;;;
LJ003-0338|End quote. it would cover some thirty acres, and cost a great deal more than the city, with the example of Whitecross Street prison before it,|End quote. it would cover some thirty acres, and cost a great deal more than the city, with the example of Whitecross Street prison before it,;;;;
LJ003-0339|could possibly afford.|could possibly afford.;;;;
LJ003-0340|The committee does not seem to have yet understood that Newgate could be only and properly replaced|The committee does not seem to have yet understood that Newgate could be only and properly replaced;;;;
LJ003-0341|by a new jail built on the outskirts, as Holloway eventually was, and permitted itself to be altogether countered|by a new jail built on the outskirts, as Holloway eventually was, and permitted itself to be altogether countered;;;;
LJ003-0342|and checked in its efforts towards reform by the prohibitory costliness of the land about Newgate.|and checked in its efforts towards reform by the prohibitory costliness of the land about Newgate.;;;;
LJ003-0343|With the seeming impossibility of extending the limits of the prison as it then stood,|With the seeming impossibility of extending the limits of the prison as it then stood,;;;;
LJ003-0344|all chances of classification and separation vanished, and the greatest evils remained untouched.|all chances of classification and separation vanished, and the greatest evils remained untouched.;;;;
LJ003-0345|All the committee could do in this respect was to throw the responsibility on others.|All the committee could do in this respect was to throw the responsibility on others.;;;;
LJ003-0346|It pointed out that the Government was to blame for the overcrowding, and might diminish it if it chose.|It pointed out that the Government was to blame for the overcrowding, and might diminish it if it chose.;;;;
LJ003-0347|It was very desirable that there should be a more speedy removal of transports from Newgate to the ships.|It was very desirable that there should be a more speedy removal of transports from Newgate to the ships.;;;;
LJ003-0348|Again, there was the new Millbank penitentiary now ready for occupation.|Again, there was the new Millbank penitentiary now ready for occupation.;;;;
LJ003-0349|Why not relieve Newgate by drawing more largely upon the superior accommodation which Millbank offered?|Why not relieve Newgate by drawing more largely upon the superior accommodation which Millbank offered?;;;;
LJ004-0001|The Chronicles of Newgate, Volume 2. By Arthur Griffiths. Section 7: The beginnings of prison reform.|The Chronicles of Newgate, Volume two. By Arthur Griffiths. Section seven: The beginnings of prison reform.;;;;
LJ004-0002|While Mrs. Fry was diligently engaged upon her self-imposed task in Newgate,|While Mrs. Fry was diligently engaged upon her self-imposed task in Newgate,;;;;
LJ004-0003|other earnest people, inspired doubtless by her noble example, were stirred up to activity in the same great work.|other earnest people, inspired doubtless by her noble example, were stirred up to activity in the same great work.;;;;
LJ004-0004|It began to be understood that prison reform could only be compassed by continuous and combined effort.|It began to be understood that prison reform could only be compassed by continuous and combined effort.;;;;
LJ004-0005|The pleadings, however eloquent, of a single individual were unable to more than partially remedy the widespread and colossal evils of British prisons.|The pleadings, however eloquent, of a single individual were unable to more than partially remedy the widespread and colossal evils of British prisons.;;;;
LJ004-0006|Howard's energy and devotion were rewarded by lively sympathy, but the desire to improve which followed his exposures was but short-lived.|Howard's energy and devotion were rewarded by lively sympathy, but the desire to improve which followed his exposures was but short-lived.;;;;
LJ004-0007|It was so powerless against the persistent neglect of those intrusted with prison management, that, five-and-twenty years later,|It was so powerless against the persistent neglect of those intrusted with prison management, that, five-and-twenty years later,;;;;
LJ004-0008|Mr. Neild, a second Howard,|Mr. Neild, a second Howard,;;;;
LJ004-0009|as indefatigable and self-sacrificing, found by personal visitation that the condition of jails throughout the kingdom was,|as indefatigable and self-sacrificing, found by personal visitation that the condition of jails throughout the kingdom was,;;;;
LJ004-0010|with a few bright exceptions, still deplorable and disgraceful.|with a few bright exceptions, still deplorable and disgraceful.;;;;
LJ004-0011|Mr. Neild was compelled to admit in 1812 that ""the great reformation produced by Howard|Mr. Neild was compelled to admit in eighteen twelve that ""the great reformation produced by Howard";;;;
LJ004-0012|was in several places merely temporary:|was in several places merely temporary:;;;;
LJ004-0013|some prisons that had been ameliorated under the persuasive influence of his kind advice were relapsing into their former horrid state of privation,|some prisons that had been ameliorated under the persuasive influence of his kind advice were relapsing into their former horrid state of privation,;;;;
LJ004-0014|filthiness, severity, or neglect; many new dungeons had aggravated the evils against which his sagacity could not but remonstrate;|filthiness, severity, or neglect; many new dungeons had aggravated the evils against which his sagacity could not but remonstrate;
LJ004-0015|the motives for a transient amendment were becoming paralyzed, and the effect had ceased with the cause.""|the motives for a transient amendment were becoming paralyzed, and the effect had ceased with the cause.""";;;;
LJ004-0016|I have shown in a previous chapter what Newgate was at this period, despite a vast expenditure and boasted efforts to introduce reforms.|I have shown in a previous chapter what Newgate was at this period, despite a vast expenditure and boasted efforts to introduce reforms.;;;;
LJ004-0017|Some of the county jails, and one or two borough jails, had been rebuilt,|Some of the county jails, and one or two borough jails, had been rebuilt,;;;;
LJ004-0018|generally through the personal activity of influential and benevolent local magnates, but the true principles of prison construction|generally through the personal activity of influential and benevolent local magnates, but the true principles of prison construction;;;;
LJ004-0019|were as yet but imperfectly understood, and such portions of the ""improved"" jails of that period as were still extant a few years back,|were as yet but imperfectly understood, and such portions of the ""improved"" jails of that period as were still extant a few years back,";;;;
LJ004-0020|contrast ludicrously with the prison architecture based upon a century's experience of our own age.|contrast ludicrously with the prison architecture based upon a century's experience of our own age.;;;;
LJ004-0021|The neglect of prison reform in those days was not to be visited upon the legislature.|The neglect of prison reform in those days was not to be visited upon the legislature.;;;;
LJ004-0022|The executive, although harassed by internal commotion and foreign war, was not entirely callous to the crying need for amelioration in jails.|The executive, although harassed by internal commotion and foreign war, was not entirely callous to the crying need for amelioration in jails.;;;;
LJ004-0023|Measures remedial, although at best partial and incomplete, were introduced from time to time.|Measures remedial, although at best partial and incomplete, were introduced from time to time.;;;;
LJ004-0024|Thus in 1813 the exaction of jail fees had been forbidden by law,|Thus in eighteen thirteen the exaction of jail fees had been forbidden by law,;;;;
LJ004-0025|and two other acts more peremptory and precise followed on the same subject in succeeding years.|and two other acts more peremptory and precise followed on the same subject in succeeding years.;;;;
LJ004-0026|In 1814 a bill was brought in to insist upon the appointment of chaplains in jails, and when this had passed into law,|In eighteen fourteen a bill was brought in to insist upon the appointment of chaplains in jails, and when this had passed into law,;;;;
LJ004-0027|it was subsequently amplified, and the rates of salaries fixed.|it was subsequently amplified, and the rates of salaries fixed.;;;;
LJ004-0028|Various acts were also passed to consolidate and amend previous jail acts.|Various acts were also passed to consolidate and amend previous jail acts.;;;;
LJ004-0029|The erection of new prison buildings was made imperative under certain conditions and following certain rules|The erection of new prison buildings was made imperative under certain conditions and following certain rules;;;;
LJ004-0030|the principle of classification was freshly enunciated; prison regulations were framed for general observance.|the principle of classification was freshly enunciated; prison regulations were framed for general observance.;;
LJ004-0031|But the effect of this legislation was rather weakened by the remoteness of the pressure exercised.|But the effect of this legislation was rather weakened by the remoteness of the pressure exercised.;;;;
LJ004-0032|The onus of improvement lay upon the magistracy, the local authorities administering local funds,|The onus of improvement lay upon the magistracy, the local authorities administering local funds,;;;;
LJ004-0033|and they were not threatened with any particular penalties if they evaded or ignored the new acts.|and they were not threatened with any particular penalties if they evaded or ignored the new acts.;;;;
LJ004-0034|Moreover, the laws applied more particularly to county jurisdictions.|Moreover, the laws applied more particularly to county jurisdictions.;;;;
LJ004-0035|The borough jails, those in fact under corporate management, were not included in the new measures;|The borough jails, those in fact under corporate management, were not included in the new measures;;;
LJ004-0036|it was hoped that their rulers would hire accommodation in the county prisons, and that the inferior establishments would in course of time disappear.|it was hoped that their rulers would hire accommodation in the county prisons, and that the inferior establishments would in course of time disappear.;;;;
LJ004-0037|Yet the borough jails were destined to survive many years, and to exhibit for a long time to come all the worst features of jail mismanagement.|Yet the borough jails were destined to survive many years, and to exhibit for a long time to come all the worst features of jail mismanagement.;;;;
LJ004-0038|It was in 1817 that a small band of philanthropists resolved to form themselves into an association for the improvement of prison discipline.|It was in eighteen seventeen that a small band of philanthropists resolved to form themselves into an association for the improvement of prison discipline.;;;;
LJ004-0039|They were hopeless of any general reform by the action of the executive alone.|They were hopeless of any general reform by the action of the executive alone.;;;;
LJ004-0040|They felt that private enterprise might|They felt that private enterprise might;;;;
LJ004-0041|with advantage step in, and by the collection and diffusion of information, and the reiteration of sound advice, greatly assist the good work.|with advantage step in, and by the collection and diffusion of information, and the reiteration of sound advice, greatly assist the good work.;;;;
LJ004-0042|The association was organized under the most promising auspices.|The association was organized under the most promising auspices.;;;;
LJ004-0043|A king's son, the Duke of Gloucester, was the patron; among the vice-presidents were many great peers of the realm|A king's son, the Duke of Gloucester, was the patron; among the vice-presidents were many great peers of the realm;;
LJ004-0044|several bishops, and a number of members of the House of Commons, including Mr. Manners Sutton,|several bishops, and a number of members of the House of Commons, including Mr. Manners Sutton,;;;;
LJ004-0045|Mr. Sturges Bourne, Sir James Mackintosh, Sir James Scarlett, and William Wilberforce.|Mr. Sturges Bourne, Sir James Mackintosh, Sir James Scarlett, and William Wilberforce.;;;;
LJ004-0046|An active committee was appointed, comprising many names already well known, some of them destined to become famous in the annals of philanthropy.|An active committee was appointed, comprising many names already well known, some of them destined to become famous in the annals of philanthropy.;;;;
LJ004-0047|One of the moving spirits was the Honorable H. G. Bennet, M.P., whose vigorous protests against the lamentable condition of Newgate have already been recorded.|One of the moving spirits was the Honorable H. G. Bennet, M.P., whose vigorous protests against the lamentable condition of Newgate have already been recorded.;;;;
LJ004-0048|Mrs. Fry's brother, Mr. Samuel Hoare, Junior, was chairman of the committee, on which also served many noted members of the Society of Friends|Mrs. Fry's brother, Mr. Samuel Hoare, Junior, was chairman of the committee, on which also served many noted members of the Society of Friends;;;;
LJ004-0049|Mr. Gurney, Mr. Fry, Messrs. Forster, and Mr. T. F. Buxton, the coadjutor of Wilberforce in the great anti-slavery struggle.|Mr. Gurney, Mr. Fry, Messrs. Forster, and Mr. T. F. Buxton, the coadjutor of Wilberforce in the great anti-slavery struggle.;;;;
LJ004-0050|Mr. Buxton had already been associated with Mrs. Fry in the Newgate visitation, and his attention had thus been drawn to the neglected state of English prisons.|Mr. Buxton had already been associated with Mrs. Fry in the Newgate visitation, and his attention had thus been drawn to the neglected state of English prisons.;;;;
LJ004-0051|When in Belgium he had examined with great satisfaction the admirable management of the great ""Maison de Force"" at Ghent,|When in Belgium he had examined with great satisfaction the admirable management of the great ""Maison de Force"" at Ghent,";;;;
LJ004-0052|which Howard had eulogized some forty years before.|which Howard had eulogized some forty years before.;;;;
LJ004-0054|In order to give greater value to the pamphlet,|In order to give greater value to the pamphlet,;;;;
LJ004-0055|he personally visited several English jails, and pointed his observations by drawing forcible contrasts between the good and bad.|he personally visited several English jails, and pointed his observations by drawing forcible contrasts between the good and bad.;;;;
LJ004-0056|Mr. Buxton's small work on prison discipline gave a new aspect to the question he had so much at heart.|Mr. Buxton's small work on prison discipline gave a new aspect to the question he had so much at heart.;;;;
LJ004-0057|For the first time the doctrine was enunciated that prisoners had rights of their own.|For the first time the doctrine was enunciated that prisoners had rights of their own.;;;;
LJ004-0058|The untried, and in the eyes of the law still innocent, could claim pure air, wholesome and sufficient food, and opportunities for exercise.|The untried, and in the eyes of the law still innocent, could claim pure air, wholesome and sufficient food, and opportunities for exercise.;;;;
LJ004-0059|They had a right, Mr. Buxton affirmed, to be employed in their own crafts, provided it could be safely followed in prison.|They had a right, Mr. Buxton affirmed, to be employed in their own crafts, provided it could be safely followed in prison.;;;;
LJ004-0060|""You have no right,"" he says, addressing the authorities, ""to subject a prisoner to suffering from cold,|""You have no right,"" he says, addressing the authorities, ""to subject a prisoner to suffering from cold,";;;;
LJ004-0061|by want of bed-clothing by night or firing by day|by want of bed-clothing by night or firing by day;;;;
LJ004-0062|and the reason is plain: you have taken him from his home, and have deprived him of the means of providing himself with the necessaries or comforts of life,|and the reason is plain: you have taken him from his home, and have deprived him of the means of providing himself with the necessaries or comforts of life,;;;;
LJ004-0063|and therefore you are bound to furnish him with moderate indeed but suitable accommodation.""|and therefore you are bound to furnish him with moderate indeed but suitable accommodation.""";;;;
LJ004-0064|""You have for the same reason,"" he goes on, ""no right to ruin his habits by compelling him to be idle,|""You have for the same reason,"" he goes on, ""no right to ruin his habits by compelling him to be idle,";;;;
LJ004-0065|his morals by compelling him to mix with a promiscuous assemblage of hardened and convicted criminals,|his morals by compelling him to mix with a promiscuous assemblage of hardened and convicted criminals,;;;;
LJ004-0066|or his health by forcing him at night into a damp, unventilated cell, with such crowds of companions as very speedily render the air foul and putrid;|or his health by forcing him at night into a damp, unventilated cell, with such crowds of companions as very speedily render the air foul and putrid;;;
